2.970282e+02 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 5.66e-22 5.97e-19 2.50e-16 3.65e-14 1.19e-12 1.16e-10 3.16e-09 5.58e-08 3.75e-06 1.05e-04 5.78e-03 7.77e-02 1.11e-01 2.10e-01 1.02e-01 9.26e-02 1.91e-01 1.83e-01 2.51e-02 1.28e-03
4.707580e+02 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 8.22e-22 5.46e-19 1.26e-16 6.52e-15 1.01e-12 4.34e-11 1.22e-09 1.30e-07 5.77e-06 5.02e-04 1.07e-02 2.43e-02 7.26e-02 5.59e-02 8.04e-02 2.63e-01 3.98e-01 8.68e-02 6.99e-03
7.461012e+02 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 7.00e-22 2.57e-19 2.10e-17 5.15e-15 3.51e-13 1.56e-11 2.63e-09 1.86e-07 2.56e-05 8.65e-04 3.11e-03 1.47e-02 1.80e-02 4.10e-02 2.13e-01 5.11e-01 1.76e-01 2.25e-02
1.182491e+03 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 4.05e-22 5.25e-20 2.04e-17 2.21e-15 1.55e-13 4.16e-11 4.65e-09 1.02e-06 5.44e-05 3.10e-04 2.33e-03 4.50e-03 1.63e-02 1.34e-01 5.08e-01 2.78e-01 5.62e-02
1.874121e+03 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 1.12e-22 6.88e-20 1.18e-17 1.31e-15 5.57e-13 9.87e-11 3.42e-08 2.90e-06 2.62e-05 3.12e-04 9.55e-04 5.47e-03 7.13e-02 4.30e-01 3.73e-01 1.19e-01
2.970282e+03 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 2.00e-22 5.43e-20 9.61e-18 6.45e-15 1.81e-12 9.94e-10 1.34e-07 1.92e-06 3.61e-05 1.75e-04 1.59e-03 3.29e-02 3.14e-01 4.32e-01 2.19e-01
4.707580e+03 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 2.18e-22 6.11e-20 6.51e-17 2.90e-14 2.52e-11 5.37e-09 1.22e-07 3.64e-06 2.81e-05 4.04e-04 1.32e-02 2.00e-01 4.36e-01 3.51e-01
7.461012e+03 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.44e-22 5.80e-19 4.09e-16 5.64e-13 1.90e-10 6.85e-09 3.24e-07 3.96e-06 9.03e-05 4.68e-03 1.12e-01 3.88e-01 4.95e-01
1.182491e+04 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 4.66e-21 5.21e-18 1.14e-14 6.09e-12 3.47e-10 2.61e-08 5.04e-07 1.82e-05 1.50e-03 5.69e-02 3.12e-01 6.30e-01
1.874121e+04 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.46e-23 6.13e-20 2.12e-16 1.80e-13 1.63e-11 1.94e-09 5.93e-08 3.40e-06 4.43e-04 2.67e-02 2.31e-01 7.41e-01
2.970282e+04 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 6.82e-22 3.74e-18 5.03e-15 7.21e-13 1.36e-10 6.60e-09 6.00e-07 1.24e-04 1.18e-02 1.63e-01 8.25e-01
4.707580e+04 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 3.09e-23 6.36e-20 1.36e-16 3.08e-14 9.20e-12 7.08e-10 1.02e-07 3.34e-05 5.05e-03 1.10e-01 8.85e-01
